time;humantime;traffic_in;traffic_out;memory_size;memory_used;security_error;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;disk_used;disk_size
1515973592;15/01/2018 00:46;2963940.000000;1095040.000000;3672500000.000000;13958600000.000000;0.000000;76.390000;64.960000;56.700000;77.210000;72.680000;;;;;85653900000.000000;132070000000.000000
1515973892;15/01/2018 00:51;3238530.000000;2350720.000000;3672500000.000000;13958600000.000000;0.000000;70.050000;56.210000;;;;;;;;85653900000.000000;132070000000.000000
1515974192;15/01/2018 00:56;3144930.000000;1263020.000000;3672500000.000000;13958600000.000000;0.000000;53.160000;54.500000;73.690000;76.270000;61.690000;71.360000;48.500000;57.200000;;85653900000.000000;132070000000.000000
1515974492;15/01/2018 01:01;440450.000000;166647.000000;3672500000.000000;13958600000.000000;0.000000;50.170000;71.190000;59.680000;;;;;;;85653900000.000000;132070000000.000000
1515974792;15/01/2018 01:06;161819.000000;865059.000000;3672500000.000000;13958600000.000000;0.000000;70.780000;71.340000;59.470000;51.440000;75.110000;;;;;85786000000.000000;132070000000.000000
1515975092;15/01/2018 01:11;1273380.000000;243141.000000;3672500000.000000;13958600000.000000;0.000000;70.980000;69.660000;77.930000;66.950000;48.150000;51.740000;72.280000;65.360000;;85786000000.000000;132070000000.000000
1515975392;15/01/2018 01:16;317850.000000;163173.000000;1656820000.000000;13958600000.000000;0.000000;68.670000;48.590000;53.810000;54.940000;64.500000;57.310000;62.370000;69.650000;;85786000000.000000;132070000000.000000
1515975692;15/01/2018 01:21;78779.000000;220456.000000;1656820000.000000;13958600000.000000;0.000000;55.430000;69.090000;72.720000;57.280000;54.800000;80.280000;;;;85918100000.000000;132070000000.000000
1515975992;15/01/2018 01:26;675002.000000;1293370.000000;1656820000.000000;13958600000.000000;0.000000;65.810000;52.800000;73.760000;56.980000;70.750000;68.380000;58.910000;57.490000;71.200000;85918100000.000000;132070000000.000000
1515976292;15/01/2018 01:31;129037.000000;133846.000000;1656820000.000000;13958600000.000000;0.000000;57.630000;65.100000;74.620000;;;;;;;86050200000.000000;132070000000.000000
1515976592;15/01/2018 01:36;93582.000000;129174.000000;1656820000.000000;13958600000.000000;0.000000;72.630000;67.520000;60.780000;42.700000;70.720000;;;;;85918100000.000000;132070000000.000000
1515976892;15/01/2018 01:41;107972.000000;1006140.000000;1656820000.000000;13958600000.000000;0.000000;65.370000;55.850000;;;;;;;;85786000000.000000;132070000000.000000
1515977192;15/01/2018 01:46;137479.000000;177318.000000;1656820000.000000;13958600000.000000;0.000000;56.470000;;;;;;;;;85786000000.000000;132070000000.000000
1515977492;15/01/2018 01:51;108032.000000;661198.000000;1656820000.000000;13958600000.000000;0.000000;62.500000;68.010000;54.580000;62.930000;;;;;;85786000000.000000;132070000000.000000
1515977792;15/01/2018 01:56;1004040.000000;128670.000000;9287270000.000000;13958600000.000000;0.000000;69.190000;;;;;;;;;85786000000.000000;132070000000.000000
1515978092;15/01/2018 02:01;226101.000000;239892.000000;9287270000.000000;13958600000.000000;0.000000;50.980000;74.740000;61.380000;52.140000;51.980000;50.280000;63.780000;73.580000;70.210000;85786000000.000000;132070000000.000000
1515978392;15/01/2018 02:06;54570.000000;30807.000000;10455100000.000000;13958600000.000000;0.000000;79.130000;74.030000;;;;;;;;85786000000.000000;132070000000.000000
1515978692;15/01/2018 02:11;861133.000000;18869.000000;10455100000.000000;13958600000.000000;0.000000;48.100000;78.130000;61.970000;;;;;;;85786000000.000000;132070000000.000000
1515978992;15/01/2018 02:16;900274.000000;137745.000000;10455100000.000000;13958600000.000000;0.000000;66.440000;64.220000;;;;;;;;85786000000.000000;132070000000.000000
1515979292;15/01/2018 02:21;249354.000000;48445.000000;10455100000.000000;13958600000.000000;0.000000;51.680000;;;;;;;;;85786000000.000000;132070000000.000000
1515979592;15/01/2018 02:26;106564.000000;574408.000000;10455100000.000000;13958600000.000000;0.000000;63.810000;68.340000;70.600000;61.750000;70.670000;53.050000;71.940000;48.790000;;85786000000.000000;132070000000.000000
1515979892;15/01/2018 02:31;331911.000000;664813.000000;10455100000.000000;13958600000.000000;0.000000;61.530000;60.650000;47.150000;68.270000;;;;;;85786000000.000000;132070000000.000000
1515980192;15/01/2018 02:36;1215000.000000;179716.000000;10455100000.000000;13958600000.000000;0.000000;78.180000;49.010000;60.810000;57.540000;58.220000;;;;;85786000000.000000;132070000000.000000
1515980492;15/01/2018 02:41;303532.000000;1253440.000000;10455100000.000000;13958600000.000000;0.000000;52.680000;72.630000;51.210000;60.670000;53.270000;52.460000;49.570000;;;85786000000.000000;132070000000.000000
1515980792;15/01/2018 02:46;123583.000000;318757.000000;10455100000.000000;13958600000.000000;0.000000;49.410000;67.490000;52.210000;60.110000;69.890000;67.170000;45.930000;73.020000;77.440000;85786000000.000000;132070000000.000000
1515981092;15/01/2018 02:51;25074.000000;1139340.000000;10455100000.000000;13958600000.000000;0.000000;70.070000;49.950000;61.080000;63.260000;60.560000;56.830000;69.980000;;;85786000000.000000;132070000000.000000
1515981392;15/01/2018 02:56;124097.000000;1150050.000000;10455100000.000000;13958600000.000000;0.000000;43.760000;72.640000;61.390000;70.910000;58.610000;73.630000;;;;85653900000.000000;132070000000.000000
1515981692;15/01/2018 03:01;1032000.000000;229056.000000;10455100000.000000;13958600000.000000;0.000000;65.100000;65.080000;69.750000;68.380000;56.660000;50.070000;;;;85653900000.000000;132070000000.000000
1515981992;15/01/2018 03:06;134076.000000;875960.000000;10455100000.000000;13958600000.000000;0.000000;75.930000;;;;;;;;;85521900000.000000;132070000000.000000
1515982292;15/01/2018 03:11;870098.000000;246605.000000;10455100000.000000;13958600000.000000;0.000000;73.920000;;;;;;;;;85521900000.000000;132070000000.000000
1515982592;15/01/2018 03:16;176554.000000;64270.000000;10455100000.000000;13958600000.000000;0.000000;76.240000;66.600000;68.920000;58.570000;54.240000;67.940000;73.770000;68.230000;;85521900000.000000;132070000000.000000
1515982892;15/01/2018 03:21;207889.000000;55489.000000;10455100000.000000;13958600000.000000;0.000000;55.310000;68.930000;49.500000;56.780000;57.080000;59.120000;63.210000;;;85521900000.000000;132070000000.000000
1515983192;15/01/2018 03:26;230802.000000;1107640.000000;10455100000.000000;13958600000.000000;0.000000;49.270000;55.270000;48.630000;55.790000;;;;;;85521900000.000000;132070000000.000000
1515983492;15/01/2018 03:31;8035.000000;46328.000000;10455100000.000000;13958600000.000000;0.000000;67.070000;61.620000;63.790000;44.260000;59.580000;63.710000;61.570000;;;85389800000.000000;132070000000.000000
1515983792;15/01/2018 03:36;304180.000000;385916.000000;10455100000.000000;13958600000.000000;0.000000;72.820000;50.680000;;;;;;;;85389800000.000000;132070000000.000000
1515984092;15/01/2018 03:41;117640.000000;153034.000000;10455100000.000000;13958600000.000000;0.000000;54.420000;53.790000;61.670000;60.990000;47.280000;50.870000;70.840000;69.220000;;85389800000.000000;132070000000.000000
1515984392;15/01/2018 03:46;620386.000000;156242.000000;10455100000.000000;13958600000.000000;0.000000;64.170000;56.730000;74.040000;57.070000;;;;;;85389800000.000000;132070000000.000000
1515984692;15/01/2018 03:51;528755.000000;136957.000000;4445780000.000000;13958600000.000000;8.000000;65.230000;77.900000;44.790000;61.920000;68.630000;67.940000;76.560000;70.510000;;85389800000.000000;132070000000.000000
1515984992;15/01/2018 03:56;28494.000000;1113520.000000;4445780000.000000;13958600000.000000;0.000000;56.200000;73.490000;62.580000;77.640000;;;;;;85257700000.000000;132070000000.000000
1515985292;15/01/2018 04:01;359167.000000;1032940.000000;4445780000.000000;13958600000.000000;0.000000;60.270000;;;;;;;;;85257700000.000000;132070000000.000000
1515985592;15/01/2018 04:06;241794.000000;280781.000000;4445780000.000000;13958600000.000000;0.000000;56.030000;69.650000;63.620000;47.510000;;;;;;85257700000.000000;132070000000.000000
1515985892;15/01/2018 04:11;172814.000000;99553.000000;4445780000.000000;13958600000.000000;0.000000;46.450000;57.700000;53.690000;56.950000;;;;;;85257700000.000000;132070000000.000000
1515986192;15/01/2018 04:16;67694.000000;208697.000000;4445780000.000000;13958600000.000000;0.000000;69.470000;54.330000;62.860000;63.290000;;;;;;85389800000.000000;132070000000.000000
1515986492;15/01/2018 04:21;1000730.000000;62928.000000;4445780000.000000;13958600000.000000;0.000000;65.010000;63.840000;;;;;;;;85389800000.000000;132070000000.000000
1515986792;15/01/2018 04:26;116511.000000;50416.000000;3430990000.000000;13958600000.000000;0.000000;50.720000;69.540000;57.820000;62.690000;57.680000;71.040000;48.110000;;;85521900000.000000;132070000000.000000
1515987092;15/01/2018 04:31;240037.000000;25611.000000;3430990000.000000;13958600000.000000;0.000000;80.260000;;;;;;;;;85521900000.000000;132070000000.000000
1515987392;15/01/2018 04:36;495134.000000;1186240.000000;3430990000.000000;13958600000.000000;0.000000;58.830000;66.010000;67.530000;;;;;;;85521900000.000000;132070000000.000000
1515987692;15/01/2018 04:41;88291.000000;124228.000000;1519990000.000000;13958600000.000000;0.000000;57.230000;44.760000;61.660000;51.260000;61.610000;73.180000;73.440000;;;85521900000.000000;132070000000.000000
1515987992;15/01/2018 04:46;14720.000000;151184.000000;1519990000.000000;13958600000.000000;0.000000;67.300000;50.950000;64.280000;71.380000;;;;;;85521900000.000000;132070000000.000000
1515988292;15/01/2018 04:51;349229.000000;59045.000000;1519990000.000000;13958600000.000000;0.000000;59.870000;;;;;;;;;85521900000.000000;132070000000.000000
1515988592;15/01/2018 04:56;1026400.000000;63114.000000;1519990000.000000;13958600000.000000;0.000000;55.240000;69.690000;;;;;;;;85521900000.000000;132070000000.000000
1515988892;15/01/2018 05:01;293653.000000;580345.000000;1519990000.000000;13958600000.000000;0.000000;62.400000;47.380000;47.030000;;;;;;;85521900000.000000;132070000000.000000
1515989192;15/01/2018 05:06;122026.000000;143207.000000;1519990000.000000;13958600000.000000;0.000000;80.430000;51.770000;69.010000;44.180000;61.580000;61.940000;;;;122042000000.000000;132070000000.000000
1515989492;15/01/2018 05:11;18006.000000;868481.000000;1519990000.000000;13958600000.000000;0.000000;62.920000;75.320000;74.430000;66.690000;54.680000;59.800000;64.480000;71.430000;48.730000;122042000000.000000;132070000000.000000
1515989792;15/01/2018 05:16;207535.000000;1363610.000000;1519990000.000000;13958600000.000000;0.000000;54.780000;54.070000;;;;;;;;52684900000.000000;132070000000.000000
1515990092;15/01/2018 05:21;94967.000000;1236060.000000;1519990000.000000;13958600000.000000;0.000000;56.020000;60.590000;44.090000;71.270000;68.660000;;;;;52552900000.000000;132070000000.000000
1515990392;15/01/2018 05:26;205548.000000;7031.000000;1519990000.000000;13958600000.000000;0.000000;77.380000;68.470000;65.550000;;;;;;;52552900000.000000;132070000000.000000
1515990692;15/01/2018 05:31;999927.000000;54921.000000;1519990000.000000;13958600000.000000;0.000000;43.310000;76.730000;70.560000;46.300000;52.110000;67.180000;69.350000;;;52552900000.000000;132070000000.000000
1515990992;15/01/2018 05:36;225140.000000;96928.000000;1519990000.000000;13958600000.000000;0.000000;52.550000;78.750000;61.790000;62.330000;61.880000;71.780000;52.180000;60.260000;;52552900000.000000;132070000000.000000
1515991292;15/01/2018 05:41;139685.000000;46713.000000;1519990000.000000;13958600000.000000;0.000000;51.300000;;;;;;;;;52552900000.000000;132070000000.000000
1515991592;15/01/2018 05:46;120189.000000;797158.000000;1519990000.000000;13958600000.000000;0.000000;59.070000;55.440000;59.420000;63.120000;69.650000;70.140000;66.960000;53.250000;52.440000;52552900000.000000;132070000000.000000
1515991892;15/01/2018 05:51;1199200.000000;170129.000000;1519990000.000000;13958600000.000000;0.000000;65.910000;62.400000;67.680000;52.570000;67.660000;70.480000;47.320000;65.510000;59.650000;52420800000.000000;132070000000.000000
1515992192;15/01/2018 05:56;301452.000000;24339.000000;1519990000.000000;13958600000.000000;0.000000;46.860000;53.720000;60.640000;80.510000;51.840000;;;;;52420800000.000000;132070000000.000000
1515992492;15/01/2018 06:01;1943460.000000;978061.000000;1519990000.000000;13958600000.000000;0.000000;69.740000;50.050000;55.580000;62.420000;57.770000;67.220000;65.340000;;;52420800000.000000;132070000000.000000
1515992792;15/01/2018 06:06;472067.000000;54937.000000;1519990000.000000;13958600000.000000;0.000000;67.900000;64.300000;;;;;;;;52420800000.000000;132070000000.000000
1515993092;15/01/2018 06:11;223929.000000;294162.000000;6060260000.000000;13958600000.000000;0.000000;62.070000;60.900000;59.610000;69.170000;57.890000;61.720000;72.260000;;;52552900000.000000;132070000000.000000
1515993392;15/01/2018 06:16;119372.000000;491652.000000;6060260000.000000;13958600000.000000;0.000000;78.540000;65.640000;73.850000;59.480000;68.010000;64.540000;57.190000;58.270000;;52684900000.000000;132070000000.000000
1515993692;15/01/2018 06:21;1361100.000000;580591.000000;6060260000.000000;13958600000.000000;0.000000;69.890000;48.520000;67.200000;70.060000;59.090000;;;;;52684900000.000000;132070000000.000000
1515993992;15/01/2018 06:26;539774.000000;378445.000000;6060260000.000000;13958600000.000000;0.000000;54.030000;64.510000;59.010000;;;;;;;52684900000.000000;132070000000.000000
1515994292;15/01/2018 06:31;136185.000000;1989070.000000;2028020000.000000;13958600000.000000;0.000000;73.610000;69.000000;47.920000;;;;;;;52684900000.000000;132070000000.000000
1515994592;15/01/2018 06:36;139684.000000;281369.000000;2028020000.000000;13958600000.000000;0.000000;54.050000;65.880000;56.400000;69.790000;;;;;;52684900000.000000;132070000000.000000
1515994892;15/01/2018 06:41;57573.000000;450470.000000;2028020000.000000;13958600000.000000;0.000000;68.420000;56.730000;52.550000;61.880000;;;;;;52817000000.000000;132070000000.000000
1515995192;15/01/2018 06:46;172068.000000;93869.000000;2028020000.000000;13958600000.000000;0.000000;68.100000;57.750000;73.220000;;;;;;;52817000000.000000;132070000000.000000
1515995492;15/01/2018 06:51;210600.000000;272492.000000;2028020000.000000;13958600000.000000;0.000000;48.370000;67.340000;77.570000;52.620000;70.720000;64.820000;;;;52817000000.000000;132070000000.000000
1515995792;15/01/2018 06:56;228328.000000;34125.000000;821990000.000000;13958600000.000000;0.000000;57.690000;65.690000;53.540000;72.200000;57.780000;57.070000;;;;52817000000.000000;132070000000.000000
1515996092;15/01/2018 07:01;257257.000000;191110.000000;821990000.000000;13958600000.000000;0.000000;65.200000;;;;;;;;;52817000000.000000;132070000000.000000
1515996392;15/01/2018 07:06;121434.000000;668169.000000;821990000.000000;13958600000.000000;0.000000;60.470000;55.280000;52.130000;79.940000;49.680000;53.140000;53.160000;56.830000;;52817000000.000000;132070000000.000000
1515996692;15/01/2018 07:11;136938.000000;442837.000000;821990000.000000;13958600000.000000;0.000000;48.260000;56.660000;76.630000;76.260000;53.000000;45.960000;;;;52817000000.000000;132070000000.000000
1515996992;15/01/2018 07:16;122496.000000;507442.000000;821990000.000000;13958600000.000000;0.000000;44.010000;63.200000;67.510000;52.490000;81.520000;62.350000;48.910000;65.670000;53.060000;52684900000.000000;132070000000.000000
1515997292;15/01/2018 07:21;387120.000000;164372.000000;821990000.000000;13958600000.000000;0.000000;60.240000;57.740000;;;;;;;;52684900000.000000;132070000000.000000
1515997592;15/01/2018 07:26;318889.000000;1946420.000000;821990000.000000;13958600000.000000;0.000000;57.250000;;;;;;;;;52684900000.000000;132070000000.000000
1515997892;15/01/2018 07:31;246791.000000;522028.000000;821990000.000000;13958600000.000000;0.000000;58.180000;61.850000;;;;;;;;52684900000.000000;132070000000.000000
1515998192;15/01/2018 07:36;23632.000000;2255980.000000;821990000.000000;13958600000.000000;0.000000;67.790000;76.260000;66.420000;81.400000;;;;;;52684900000.000000;132070000000.000000
1515998492;15/01/2018 07:41;179978.000000;572038.000000;821990000.000000;13958600000.000000;0.000000;69.570000;72.860000;49.320000;72.560000;57.680000;83.810000;57.500000;57.940000;50.020000;52684900000.000000;132070000000.000000
1515998792;15/01/2018 07:46;127454.000000;1942070.000000;821990000.000000;13958600000.000000;0.000000;76.210000;60.760000;53.070000;55.340000;51.660000;70.490000;74.890000;58.080000;;52684900000.000000;132070000000.000000
