time;humantime;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;memory_used;memory_size
1515387712;08/01/2018 06:01;63.900000;55.770000;49.120000;54.330000;58.940000;72.670000;;;;7205600000.000000;8000000000.000000
1515388012;08/01/2018 06:06;68.930000;48.360000;;;;;;;;7047480000.000000;8000000000.000000
1515388312;08/01/2018 06:11;60.860000;64.770000;55.970000;;;;;;;7110210000.000000;8000000000.000000
1515388612;08/01/2018 06:16;51.240000;61.150000;65.040000;69.210000;62.370000;57.580000;;;;7222960000.000000;8000000000.000000
1515388912;08/01/2018 06:21;74.990000;70.340000;55.410000;66.310000;66.930000;79.770000;;;;7194320000.000000;8000000000.000000
1515389212;08/01/2018 06:26;55.390000;68.090000;;;;;;;;7435520000.000000;8000000000.000000
1515389512;08/01/2018 06:31;53.280000;75.260000;49.830000;72.870000;56.540000;;;;;7401200000.000000;8000000000.000000
1515389812;08/01/2018 06:36;64.160000;;;;;;;;;7124880000.000000;8000000000.000000
1515390112;08/01/2018 06:41;67.520000;74.550000;46.920000;65.340000;50.440000;;;;;7203960000.000000;8000000000.000000
1515390412;08/01/2018 06:46;44.940000;54.030000;78.030000;70.950000;68.710000;54.050000;68.970000;58.570000;60.340000;7163850000.000000;8000000000.000000
1515390712;08/01/2018 06:51;67.760000;71.980000;65.240000;69.580000;;;;;;7405040000.000000;8000000000.000000
1515391012;08/01/2018 06:56;54.720000;65.690000;68.900000;63.190000;77.640000;67.850000;64.870000;69.810000;;7461960000.000000;8000000000.000000
1515391312;08/01/2018 07:01;71.170000;49.950000;72.230000;47.170000;74.390000;70.740000;;;;7024730000.000000;8000000000.000000
1515391612;08/01/2018 07:06;61.790000;64.450000;;;;;;;;7372640000.000000;8000000000.000000
1515391912;08/01/2018 07:11;71.850000;54.750000;48.160000;48.710000;54.280000;;;;;7317520000.000000;8000000000.000000
1515392212;08/01/2018 07:16;54.380000;60.800000;43.920000;59.890000;73.870000;63.370000;55.090000;68.180000;;7370680000.000000;8000000000.000000
1515392512;08/01/2018 07:21;49.450000;65.660000;68.330000;59.510000;63.060000;52.530000;;;;7281710000.000000;8000000000.000000
1515392812;08/01/2018 07:26;60.140000;50.400000;69.540000;69.090000;61.610000;;;;;7195030000.000000;8000000000.000000
1515393112;08/01/2018 07:31;50.790000;60.260000;;;;;;;;7270610000.000000;8000000000.000000
1515393412;08/01/2018 07:36;62.140000;64.460000;66.910000;65.590000;;;;;;7388120000.000000;8000000000.000000
1515393712;08/01/2018 07:41;63.190000;70.580000;51.410000;;;;;;;7494890000.000000;8000000000.000000
1515394012;08/01/2018 07:46;63.160000;59.790000;72.400000;50.880000;66.810000;54.750000;70.570000;;;7017730000.000000;8000000000.000000
1515394312;08/01/2018 07:51;47.380000;;;;;;;;;7285530000.000000;8000000000.000000
1515394612;08/01/2018 07:56;53.450000;64.180000;;;;;;;;7220140000.000000;8000000000.000000
1515394912;08/01/2018 08:01;57.720000;56.560000;59.910000;76.320000;78.810000;67.660000;70.060000;51.680000;;7144060000.000000;8000000000.000000
1515395212;08/01/2018 08:06;54.450000;58.380000;47.010000;;;;;;;7339530000.000000;8000000000.000000
1515395512;08/01/2018 08:11;45.960000;54.460000;62.280000;60.730000;58.580000;;;;;7037320000.000000;8000000000.000000
1515395812;08/01/2018 08:16;62.310000;60.890000;52.090000;57.280000;68.740000;69.760000;65.510000;50.780000;60.270000;7487940000.000000;8000000000.000000
1515396112;08/01/2018 08:21;60.450000;68.410000;54.020000;;;;;;;7396790000.000000;8000000000.000000
1515396412;08/01/2018 08:26;69.890000;63.800000;55.980000;52.090000;55.260000;44.690000;;;;7459870000.000000;8000000000.000000
1515396712;08/01/2018 08:31;50.010000;52.680000;68.210000;75.370000;;;;;;7059300000.000000;8000000000.000000
1515397012;08/01/2018 08:36;54.420000;62.920000;63.560000;72.580000;;;;;;7360770000.000000;8000000000.000000
1515397312;08/01/2018 08:41;81.210000;50.240000;73.460000;51.800000;56.240000;59.140000;51.160000;77.450000;45.760000;7327890000.000000;8000000000.000000
1515397612;08/01/2018 08:46;64.450000;54.890000;76.870000;50.590000;62.530000;52.400000;65.890000;47.810000;;7206970000.000000;8000000000.000000
1515397912;08/01/2018 08:51;72.700000;63.760000;71.240000;55.710000;54.050000;48.130000;77.530000;65.710000;65.800000;7036940000.000000;8000000000.000000
1515398212;08/01/2018 08:56;49.570000;56.530000;67.970000;75.500000;74.940000;67.420000;67.970000;51.880000;;7423300000.000000;8000000000.000000
1515398512;08/01/2018 09:01;58.690000;55.550000;64.850000;57.270000;65.310000;48.580000;69.070000;58.510000;;7316240000.000000;8000000000.000000
1515398812;08/01/2018 09:06;49.280000;;;;;;;;;7022130000.000000;8000000000.000000
1515399112;08/01/2018 09:11;58.500000;50.600000;45.070000;68.270000;51.270000;79.920000;47.800000;;;7130980000.000000;8000000000.000000
1515399412;08/01/2018 09:16;63.380000;69.500000;54.160000;68.460000;56.870000;;;;;7260250000.000000;8000000000.000000
1515399712;08/01/2018 09:21;63.600000;71.840000;69.690000;;;;;;;7037120000.000000;8000000000.000000
1515400012;08/01/2018 09:26;79.870000;57.860000;69.470000;;;;;;;7373270000.000000;8000000000.000000
1515400312;08/01/2018 09:31;59.970000;;;;;;;;;7205320000.000000;8000000000.000000
1515400612;08/01/2018 09:36;63.030000;59.100000;64.310000;58.120000;77.490000;70.430000;;;;7442720000.000000;8000000000.000000
1515400912;08/01/2018 09:41;58.860000;;;;;;;;;7263330000.000000;8000000000.000000
1515401212;08/01/2018 09:46;50.940000;47.600000;66.880000;57.230000;55.130000;75.920000;53.030000;;;7094600000.000000;8000000000.000000
1515401512;08/01/2018 09:51;68.720000;;;;;;;;;7013380000.000000;8000000000.000000
1515401812;08/01/2018 09:56;65.170000;59.550000;;;;;;;;7069520000.000000;8000000000.000000
1515402112;08/01/2018 10:01;69.450000;60.340000;64.000000;61.000000;60.460000;79.900000;73.090000;57.250000;;7463410000.000000;8000000000.000000
1515402412;08/01/2018 10:06;66.150000;60.860000;68.480000;60.150000;66.110000;50.010000;47.200000;56.310000;56.690000;7186990000.000000;8000000000.000000
1515402712;08/01/2018 10:11;75.730000;64.090000;49.790000;67.640000;74.080000;48.750000;59.090000;64.520000;56.510000;7135080000.000000;8000000000.000000
1515403012;08/01/2018 10:16;60.240000;69.630000;;;;;;;;7147060000.000000;8000000000.000000
1515403312;08/01/2018 10:21;45.920000;66.570000;70.560000;68.990000;;;;;;7275150000.000000;8000000000.000000
1515403612;08/01/2018 10:26;56.080000;64.240000;72.720000;61.080000;72.000000;54.770000;53.320000;46.610000;56.550000;7272900000.000000;8000000000.000000
1515403912;08/01/2018 10:31;52.820000;71.030000;55.660000;54.190000;71.860000;62.610000;77.360000;54.980000;45.080000;7306530000.000000;8000000000.000000
1515404212;08/01/2018 10:36;54.610000;49.500000;72.650000;64.860000;62.870000;;;;;7252760000.000000;8000000000.000000
1515404512;08/01/2018 10:41;45.250000;62.910000;51.590000;65.780000;;;;;;7419520000.000000;8000000000.000000
1515404812;08/01/2018 10:46;73.600000;52.990000;45.830000;49.880000;76.510000;59.900000;46.010000;49.790000;67.020000;7106190000.000000;8000000000.000000
1515405112;08/01/2018 10:51;69.530000;;;;;;;;;7008590000.000000;8000000000.000000
1515405412;08/01/2018 10:56;56.930000;;;;;;;;;7250740000.000000;8000000000.000000
1515405712;08/01/2018 11:01;66.820000;;;;;;;;;7112260000.000000;8000000000.000000
1515406012;08/01/2018 11:06;64.470000;79.830000;58.290000;;;;;;;7128770000.000000;8000000000.000000
1515406312;08/01/2018 11:11;55.720000;59.410000;55.310000;49.220000;71.370000;;;;;7444970000.000000;8000000000.000000
1515406612;08/01/2018 11:16;67.910000;51.240000;52.920000;76.630000;47.490000;;;;;7105390000.000000;8000000000.000000
1515406912;08/01/2018 11:21;77.050000;;;;;;;;;7350970000.000000;8000000000.000000
1515407212;08/01/2018 11:26;74.230000;68.480000;71.960000;71.920000;;;;;;7019120000.000000;8000000000.000000
1515407512;08/01/2018 11:31;70.940000;72.070000;59.160000;61.000000;62.650000;65.970000;;;;7171930000.000000;8000000000.000000
1515407812;08/01/2018 11:36;55.080000;;;;;;;;;7004410000.000000;8000000000.000000
1515408112;08/01/2018 11:41;65.010000;56.450000;;;;;;;;7185130000.000000;8000000000.000000
1515408412;08/01/2018 11:46;55.190000;82.120000;79.600000;75.010000;57.480000;71.060000;48.360000;49.420000;;7485070000.000000;8000000000.000000
1515408712;08/01/2018 11:51;54.960000;;;;;;;;;7386200000.000000;8000000000.000000
1515409012;08/01/2018 11:56;62.510000;48.730000;52.970000;;;;;;;7476920000.000000;8000000000.000000
1515409312;08/01/2018 12:01;70.740000;49.090000;;;;;;;;7167250000.000000;8000000000.000000
1515409612;08/01/2018 12:06;62.270000;55.080000;75.150000;50.460000;79.170000;72.410000;74.190000;69.590000;;7012010000.000000;8000000000.000000
1515409912;08/01/2018 12:11;71.330000;49.760000;73.520000;57.810000;65.710000;78.860000;;;;7285710000.000000;8000000000.000000
1515410212;08/01/2018 12:16;66.820000;60.550000;61.080000;54.390000;57.300000;;;;;7364110000.000000;8000000000.000000
1515410512;08/01/2018 12:21;62.010000;49.520000;71.000000;54.320000;48.310000;74.590000;43.690000;68.870000;;7482120000.000000;8000000000.000000
1515410812;08/01/2018 12:26;64.780000;70.550000;56.970000;75.270000;61.910000;;;;;7257420000.000000;8000000000.000000
1515411112;08/01/2018 12:31;74.000000;62.090000;61.890000;52.820000;60.190000;73.460000;71.050000;74.320000;41.790000;7225800000.000000;8000000000.000000
1515411412;08/01/2018 12:36;53.090000;57.730000;76.490000;46.750000;;;;;;7083170000.000000;8000000000.000000
1515411712;08/01/2018 12:41;64.890000;77.700000;73.810000;68.030000;57.400000;65.140000;50.710000;55.380000;;7217020000.000000;8000000000.000000
1515412012;08/01/2018 12:46;67.890000;69.470000;52.610000;73.870000;;;;;;7075360000.000000;8000000000.000000
1515412312;08/01/2018 12:51;63.830000;;;;;;;;;7237170000.000000;8000000000.000000
1515412612;08/01/2018 12:56;70.160000;51.730000;80.660000;79.560000;54.460000;61.090000;;;;7327210000.000000;8000000000.000000
1515412912;08/01/2018 13:01;59.720000;65.700000;47.710000;;;;;;;7247390000.000000;8000000000.000000
1515413212;08/01/2018 13:06;60.970000;74.830000;57.500000;74.620000;69.830000;61.910000;47.790000;74.990000;68.950000;7291210000.000000;8000000000.000000
1515413512;08/01/2018 13:11;54.360000;65.220000;47.020000;75.680000;44.300000;;;;;7058610000.000000;8000000000.000000
1515413812;08/01/2018 13:16;72.150000;46.750000;70.320000;57.060000;67.390000;51.730000;70.860000;;;7034370000.000000;8000000000.000000
1515414112;08/01/2018 13:21;64.880000;74.620000;72.060000;61.550000;55.390000;;;;;7234170000.000000;8000000000.000000
1515414412;08/01/2018 13:26;75.270000;;;;;;;;;7457320000.000000;8000000000.000000
1515414712;08/01/2018 13:31;42.150000;61.110000;64.420000;74.930000;56.710000;58.810000;59.570000;74.080000;76.860000;7048520000.000000;8000000000.000000
1515415012;08/01/2018 13:36;55.140000;68.600000;;;;;;;;7223020000.000000;8000000000.000000
1515415312;08/01/2018 13:41;80.780000;60.130000;50.300000;63.690000;;;;;;7158570000.000000;8000000000.000000
1515415612;08/01/2018 13:46;68.170000;77.040000;70.910000;62.880000;73.760000;;;;;7341030000.000000;8000000000.000000
1515415912;08/01/2018 13:51;63.940000;61.190000;55.010000;65.530000;60.910000;52.690000;53.440000;;;7028640000.000000;8000000000.000000
1515416212;08/01/2018 13:56;60.730000;74.370000;78.980000;69.660000;77.760000;72.080000;;;;7274430000.000000;8000000000.000000
1515416512;08/01/2018 14:01;71.730000;52.410000;53.350000;65.600000;;;;;;7489680000.000000;8000000000.000000
1515416812;08/01/2018 14:06;55.040000;50.820000;63.800000;60.590000;;;;;;7242300000.000000;8000000000.000000
1515417112;08/01/2018 14:11;55.770000;65.420000;70.190000;50.350000;73.760000;55.510000;70.320000;;;7018490000.000000;8000000000.000000
1515417412;08/01/2018 14:16;68.650000;;;;;;;;;7388120000.000000;8000000000.000000
1515417712;08/01/2018 14:21;50.080000;72.250000;48.350000;58.180000;66.660000;;;;;7097080000.000000;8000000000.000000
1515418012;08/01/2018 14:26;57.760000;67.150000;;;;;;;;7274310000.000000;8000000000.000000
1515418312;08/01/2018 14:31;58.880000;56.540000;74.680000;47.560000;50.920000;;;;;7249210000.000000;8000000000.000000
1515418612;08/01/2018 14:36;73.750000;77.080000;71.070000;71.740000;73.560000;70.380000;55.820000;73.120000;70.550000;7435830000.000000;8000000000.000000
1515418912;08/01/2018 14:41;63.490000;59.800000;;;;;;;;7190030000.000000;8000000000.000000
1515419212;08/01/2018 14:46;57.350000;52.270000;44.850000;66.310000;56.450000;56.350000;70.510000;;;7107070000.000000;8000000000.000000
1515419512;08/01/2018 14:51;59.690000;75.760000;80.470000;51.320000;72.730000;;;;;7460470000.000000;8000000000.000000
1515419812;08/01/2018 14:56;61.710000;60.190000;57.420000;63.090000;70.790000;76.910000;46.600000;;;7020040000.000000;8000000000.000000
1515420112;08/01/2018 15:01;55.920000;53.060000;52.360000;79.840000;59.410000;;;;;7070360000.000000;8000000000.000000
1515420412;08/01/2018 15:06;75.320000;56.080000;60.880000;;;;;;;7261800000.000000;8000000000.000000
1515420712;08/01/2018 15:11;59.750000;65.490000;68.720000;69.440000;63.550000;;;;;7218540000.000000;8000000000.000000
1515421012;08/01/2018 15:16;73.890000;73.160000;;;;;;;;7489690000.000000;8000000000.000000
1515421312;08/01/2018 15:21;74.880000;66.760000;70.390000;48.490000;47.740000;;;;;7247970000.000000;8000000000.000000
1515421612;08/01/2018 15:26;58.080000;77.410000;59.280000;73.980000;;;;;;7247160000.000000;8000000000.000000
1515421912;08/01/2018 15:31;75.330000;;;;;;;;;7218820000.000000;8000000000.000000
1515422212;08/01/2018 15:36;58.420000;69.270000;81.400000;75.880000;63.560000;62.530000;;;;7124180000.000000;8000000000.000000
1515422512;08/01/2018 15:41;71.180000;51.360000;66.110000;51.230000;63.150000;58.890000;49.910000;;;7199560000.000000;8000000000.000000
1515422812;08/01/2018 15:46;73.590000;63.810000;69.640000;;;;;;;7211750000.000000;8000000000.000000
1515423112;08/01/2018 15:51;58.710000;;;;;;;;;7479900000.000000;8000000000.000000
1515423412;08/01/2018 15:56;64.980000;60.800000;51.610000;;;;;;;7349350000.000000;8000000000.000000
1515423712;08/01/2018 16:01;53.440000;;;;;;;;;7017100000.000000;8000000000.000000
1515424012;08/01/2018 16:06;69.300000;51.290000;49.080000;52.450000;53.220000;53.280000;46.020000;64.150000;68.620000;7408580000.000000;8000000000.000000
1515424312;08/01/2018 16:11;78.390000;65.140000;74.060000;50.900000;61.380000;72.670000;56.670000;43.190000;;7061490000.000000;8000000000.000000
1515424612;08/01/2018 16:16;50.560000;51.870000;66.030000;69.870000;61.750000;65.010000;70.120000;66.880000;;7096700000.000000;8000000000.000000
1515424912;08/01/2018 16:21;66.200000;64.920000;61.780000;61.830000;;;;;;7023270000.000000;8000000000.000000
1515425212;08/01/2018 16:26;51.130000;79.640000;57.140000;68.830000;53.410000;61.330000;;;;7112960000.000000;8000000000.000000
1515425512;08/01/2018 16:31;52.980000;65.030000;59.160000;76.810000;46.390000;56.830000;;;;7328960000.000000;8000000000.000000
1515425812;08/01/2018 16:36;60.660000;55.550000;;;;;;;;7035690000.000000;8000000000.000000
1515426112;08/01/2018 16:41;71.300000;51.400000;66.070000;66.120000;49.310000;74.370000;67.320000;;;7007200000.000000;8000000000.000000
1515426412;08/01/2018 16:46;65.930000;74.690000;65.260000;54.010000;;;;;;7260170000.000000;8000000000.000000
1515426712;08/01/2018 16:51;78.140000;;;;;;;;;7000460000.000000;8000000000.000000
1515427012;08/01/2018 16:56;63.030000;56.330000;54.070000;52.730000;70.200000;;;;;7431560000.000000;8000000000.000000
1515427312;08/01/2018 17:01;60.650000;62.570000;57.710000;70.240000;58.800000;55.060000;69.010000;;;7175440000.000000;8000000000.000000
1515427612;08/01/2018 17:06;64.030000;46.170000;;;;;;;;7186960000.000000;8000000000.000000
1515427912;08/01/2018 17:11;53.320000;62.900000;;;;;;;;7086480000.000000;8000000000.000000
1515428212;08/01/2018 17:16;52.510000;60.780000;51.920000;53.980000;66.720000;72.760000;66.160000;;;7229930000.000000;8000000000.000000
1515428512;08/01/2018 17:21;63.300000;;;;;;;;;7378690000.000000;8000000000.000000
1515428812;08/01/2018 17:26;69.960000;54.170000;64.080000;64.270000;49.750000;62.460000;;;;7323860000.000000;8000000000.000000
1515429112;08/01/2018 17:31;65.300000;61.970000;58.120000;69.150000;59.460000;70.230000;59.490000;55.690000;77.390000;7278970000.000000;8000000000.000000
1515429412;08/01/2018 17:36;61.460000;68.260000;49.820000;63.830000;57.260000;52.360000;;;;7264850000.000000;8000000000.000000
1515429712;08/01/2018 17:41;45.460000;43.700000;76.040000;58.240000;;;;;;7433240000.000000;8000000000.000000
1515430012;08/01/2018 17:46;62.260000;46.670000;55.160000;60.250000;72.120000;47.880000;71.230000;;;7241710000.000000;8000000000.000000
1515430312;08/01/2018 17:51;67.370000;;;;;;;;;7154400000.000000;8000000000.000000
1515430612;08/01/2018 17:56;65.280000;55.330000;;;;;;;;7361040000.000000;8000000000.000000
1515430912;08/01/2018 18:01;69.740000;;;;;;;;;7467290000.000000;8000000000.000000
1515431212;08/01/2018 18:06;50.360000;74.850000;62.040000;54.300000;54.000000;53.980000;62.590000;60.520000;73.490000;7178870000.000000;8000000000.000000
1515431512;08/01/2018 18:11;66.170000;65.950000;44.040000;77.960000;66.860000;;;;;7437620000.000000;8000000000.000000
1515431812;08/01/2018 18:16;61.400000;76.560000;76.230000;71.870000;69.630000;;;;;7125870000.000000;8000000000.000000
1515432112;08/01/2018 18:21;74.530000;73.230000;63.880000;45.780000;;;;;;7262040000.000000;8000000000.000000
1515432412;08/01/2018 18:26;58.570000;67.060000;74.010000;55.840000;58.730000;;;;;7491190000.000000;8000000000.000000
1515432712;08/01/2018 18:31;48.630000;75.160000;54.460000;67.070000;67.020000;57.660000;63.270000;;;7163320000.000000;8000000000.000000
1515433012;08/01/2018 18:36;66.380000;72.150000;49.840000;72.970000;51.040000;60.510000;55.210000;;;7125040000.000000;8000000000.000000
1515433312;08/01/2018 18:41;63.860000;75.490000;58.790000;63.850000;67.620000;65.380000;;;;7159030000.000000;8000000000.000000
1515433612;08/01/2018 18:46;56.850000;57.480000;63.010000;62.530000;74.610000;49.350000;46.160000;50.630000;;7246290000.000000;8000000000.000000
1515433912;08/01/2018 18:51;54.580000;68.900000;60.470000;67.620000;50.890000;;;;;7398580000.000000;8000000000.000000
1515434212;08/01/2018 18:56;56.030000;47.650000;50.130000;74.120000;66.340000;61.760000;;;;7389050000.000000;8000000000.000000
